S29;Sinais/sintomas da pele, outros;Sinais/sintomas da pele, outros;true
S70;Herpes zoster;Herpes zoster;true
S71;Herpes simples;Herpes simples;true
S72;Escabiose/outras acaríases;Escabiose/outras acaríases;true
S73;Pediculose/outras infecções da pele;Pediculose/outras infecções da pele;true
S74;Dermatofitose;Micose;true
S75;Monilíase oral/candidíase na pele;Monilíase oral/candidíase na pele;true
S76;Outras infecções da pele;Outras infecções da pele;true
S77;Neoplasias malignas da pele;Neoplasias malignas da pele;true
S78;Lipoma;Lipoma;true
S79;Neoplasia cutânea benigna/incerta;Neoplasia cutânea benigna/incerta;true
S80;Ceratose/ Queratose solar/queimadura solar;Ceratose/ Queratose solar/queimadura solar;true
S81;Hemangioma/linfangioma;Hemangioma/linfangioma;true
S82;Nevos/sinais da pele;Nevos/sinais da pele;true
S83;Lesões da pele congênitas, outras;Lesões da pele congênitas, outras;true
S84;Impetigo;Impetigo;true
S85;Cisto pilonidal/fistula;Cisto pilonidal/fistula;true
S86;Dermatite seborreica;Dermatite seborreica/ caspa;true
S87;Dermatite/eczema atópico;Dermatite/eczema atópico;true
S88;Dermatite de contato/alérgica;Dermatite de contato/alérgica;true
S89;Dermatite das fraldas;Dermatite das fraldas;true
S90;Pitiríase rosada;Pitiríase rosada;true
S91;Psoríase;Psoríase;true
S92;Doença das glândulas sudoríparas;Doença das glândulas sudoríparas;true
S93;Cisto sebáceo;Cisto sebáceo;true
S94;Unha encravada;Unha encravada;true
S95;Molusco contagioso;Molusco contagioso;true
S96;Acne;Acne;true
S97;Úlcera crónica da pele;Úlcera crônica da pele;true
S98;Urticária;Urticária;true
S99;Outras doenças da pele;Outras doenças da pele;true
T01;Sede excessiva;Sede excessiva;true
T02;Apetite excessivo;Apetite excessivo;true
T03;Perda de apetite;Perda de apetite;true
T04;Problemas alimentares de lactente/criança;Problemas alimentares de lactente/criança;true
T05;Problemas alimentares do adulto;Problemas alimentares do adulto;true
T07;Aumento de peso;Aumento de peso;true
T08;Perda de peso;Perda de peso;true
T10;Atraso do crescimento;Atraso do crescimento;true
T11;Desidratação;Desidratação;true
T26;Medo de câncer do sistema endócrino;Medo de câncer do sistema endócrino;true
T27;Medo de outra doença endócrina/metabólica;Medo de outra doença endócrina/metabólica;true
T28;Limitação funcional/incapacidade;Limitação funcional/incapacidade;true
T29;Sinais/sintomas endocrinológicos/metabolicos/nutricionais, outros;Sinais/sintomas endocrinológicos/metabolicos/nutricionais, outros;true
T70;Infecção endócrina;Infecção endócrina;true
T71;Neoplasia maligna da tiróide;Câncer da tiróide;true
T72;Neoplasia benigna da tiróide;Tumor benigno da tiróide;true
T73;Outra neoplasia endócrina NE;Outra neoplasia endócrina NE;true
T78;Cisto do canal tiroglosso;Cisto do canal tireoglosso;true
T80;Malformação congénita endócrina/metabólica;Malformação congênita endócrina/metabólica;true
T81;Bócio;Bócio;true
T82;Obesidade;Obesidade;true
T83;Excesso de peso;Excesso de peso;true
T85;Hipertiroidismo/tireotoxicose;Hipertiroidismo/tireotoxicose;true
T86;Hipotiroidismo/mixedema;Hipotiroidismo/mixedema;true
T87;Hipoglicemia;Hipoglicemia;true
T89;Diabetes insulino-dependente;Diabetes insulino-dependente/ diabetes tipo 1;true
T90;Diabetes não insulino-dependente;Diabetes não insulino-dependente/ diabetes tipo 2;true
T91;Deficiência vitamínica/nutricional;Deficiência vitamínica/nutricional;true
T92;Gota;Gota;true
T93;Alteração no metabolismo dos lípidos;Alteração no metabolismo dos lípidos/ colesterol/ triglicerídeos alterados;true
T99;Outras doenças endocrinológica/metabólica/nutricionais;Outras doenças endocrinológica/metabólica/nutricionais;true
U01;Disúria/micção dolorosa;Disúria/micção dolorosa;true
U02;Micção frequente/urgência urinária/ polaciúria;Micção frequente/urgência urinária ou miccional/ polaciúria;true
U04;Incontinência urinária;Incontinência urinária;true
U05;Outros problemas com a micção;Outros problemas com a micção;true
U06;Hematúria;Hematúria;true
U07;Outros sinais/sintomas urinários;Outros sinais/sintomas urinários;true
U08;Retenção urinária;Retenção urinária;true
U13;Sinais/sintomas da bexiga, outros;Sinais/sintomas da bexiga, outros;true
U14;Sinais/sintomas dos rins;Sinais/sintomas dos rins;true
U26;Medo de câncer no aparelho urinário;Medo de câncer no aparelho urinário;true
U27;Medo de outra doença urinária;Medo de outra doença urinária;true
U28;Limitação funcional/incapacidade;Limitação funcional/incapacidade;true
U29;Sinais/sintomas aparelho urinário, outros;Sinais/sintomas aparelho urinário, outros;true
U70;Pielonefrite;Pielonefrite;true
U71;Cistite/outra infecção urinária;Cistite/outra infecção urinária;true
U72;Uretrite;Uretrite;true
U75;Neoplasia maligna do rim;Câncer de rim;true
U76;Neoplasia benigna do rim;Tumor benigno do rim;true
U77;Neoplasia maligna do aparelho urinário, outra;Câncer do aparelho urinário, outra;true
U78;Neoplasia benigna do aparelho urinário;Tumor benigno do aparelho urinário;true
U79;Neoplasia do aparelho urinário NE;Tumor do aparelho urinário NE;true
U80;Lesões traumáticas do aparelho urinário;Lesões traumáticas do aparelho urinário;true
U85;Malformação congénita do aparelho urinário;Malformação congénita do aparelho urinário;true
U88;Glomerulonefrite/ sindrome nefrótica;Glomerulonefrite/ sindrome nefrótica;true
U90;Albuminúria/proteinúria ortostática;Albuminúria/proteinúria ortostática;true
U95;Cálculo urinário;Cálculo urinário;true
U98;Análise de urina anormal NE;Análise de urina anormal NE;true
U99;Outras doenças urinárias;Outras doenças urinárias;true
W01;Questão sobre gravidez;Questão sobre gravidez;true
W02;Medo de estar grávida;Medo de estar grávida;true
W03;Hemorragia antes do parto;Hemorragia antes do parto;true
W05;Vómitos/náuseas durante a gravidez;Vômitos/náuseas durante a gravidez;true
W10;Contracepção pós-coital;Contracepção pós-coital/ pilula do dia seguinte;true
W11;Contracepção oral;Contracepção oral;true
W12;Contracepção intra-uterina/ Dispositivo Intrauterino/ DIU;Contracepção intra-uterina/ Dispositivo Intrauterino/ DIU;true
W13;Esterilização;Esterilização;true
W14;Contracepção/outros;Contracepção/outros;true
W15;Infertilidade/subfertildade;Infertilidade/subfertildade;true
W17;Hemorragia pós-parto;Hemorragia pós-parto;true
W18;Sinais/sintomas pós-parto;Sinais/sintomas pós-parto;true
W19;Sinais/sintomas da mama/lactação;Sinais/sintomas da mama/lactação;true
W21;Preocupação com a imagem corporal na gravidez;Preocupação com a imagem corporal na gravidez;true
W27;Medo de complicações na gravidez;Medo de complicações na gravidez;true
W28;Limitação funcional/incapacidade;Limitação funcional/incapacidade;true
W29;Sinais/sintomas da gravidez, outros;Sinais/sintomas da gravidez, outros;true
W70;Sepsis/infecção puerperal;Sepsis/infecção puerperal;true
W71;Infecções que complicam a gravidez;Infecções que complicam a gravidez;true
W72;Neoplasia maligna relacionada com gravidez;Câncer relacionado com gravidez;true
W73;Neoplasia benigna/incerta relacionada com a gravidez;Tumor incerto relacionada com a gravidez;true
W75;Lesões traumáticas que complicam a gravidez;Lesões traumáticas que complicam a gravidez;true
W76;Malformação congénita que complica a gravidez;Malformação congênita que complica a gravidez;true
W78;Gravidez;Gravidez/ gestação;true
W79;Gravidez não desejada;Gravidez não desejada;true
W80;Gravidez ectópica;Gravidez ectópica;true
W81;Toxemia gravídica/ DHEG;Toxemia gravídica/ DHEG;true
W82;Aborto espontâneo;Aborto espontâneo;true
W83;Aborto provocado ;Aborto provocado;true
W84;Gravidez de alto risco;Gravidez/ gestação de alto risco;true
W85;Diabetes gestacional;Diabetes gestacional;true
W90;Parto sem complicações de nascido vivo;Parto sem complicações de nascido vivo;true
W91;Parto sem complicações de natimorto;Parto sem complicações de natimorto;true
W92;Parto com complicações de nascido vivo;Parto com complicações de nascido vivo;true
W93;Parto com complicações de natimorto;Parto com complicações de natimorto;true
W94;Mastite puerperal;Mastite puerperal;true
W95;Outros problemas da mama durante gravidez/puerpério;Outros problemas da mama/ mamilo durante gravidez/puerpério;true
W96;Outras complicações do puerpério;Outras complicações do puerpério;true
W99;Outros problemas da gravidez/parto;Outros problemas da gravidez/parto;true
X01;Dor genital;Dor genital;true
X02;Dores menstruais;Dores menstruais;true
X03;Dores intermenstruais;Dores intermenstruais;true
X04;Relação sexual dolorosa na mulher;Relação sexual dolorosa na mulher/ dispareunia;true
X05;Menstruação escassa/ausente;Menstruação escassa/ausente;true
X06;Menstruação excessiva;Menstruação excessiva;true
X07;Menstruação irregular/frequente;Menstruação irregular/frequente;true
X08;Hemorragia intermenstrual;Hemorragia intermenstrual;true
X09;Sinais/sintomas pré-menstruais;Dor/sintomas pré-menstruais;true
X10;Desejo de alterar a data menstruação;Desejo de alterar a data menstruação;true
X11;Sinais/sintomas da menopausa/ climatério;Sinais/sintomas da menopausa/ climatério;true
X12;Hemorragia pós-menopausa;Hemorragia pós-menopausa;true
X13;Hemorragia pós-coital;Hemorragia pós-coital;true
X14;Secreção vaginal;Secreção vaginal;true
X15;Sinais/sintomas da vagina;Dor/sintomas da vagina;true
X16;Sinais/sintomas da vulva;Dor/sintomas da vulva;true
X17;Sinais/sintomas da pélvis feminina;Dor/sintomas da pélvis feminina;true
X18;Dor na mama feminina;Dor na mama feminina;true
X19;Tumor ou nódulo na mama feminina;Tumor ou nódulo na mama feminina;true
X20;Sinais/sintomas do mamilo da mulher;Dor/sintomas do mamilo da mulher;true
X21;Sinais/sintomas da mama feminina, outros;Dor/sintomas da mama feminina/ mastite;true
X22;Preocupação com a aparência da mama feminina;Preocupação com a aparência da mama feminina;true
X23;Medo de doença de transmissão sexual;Medo de doença de transmissão sexual;true
X24;Medo de disfunção sexual;Medo de disfunção sexual;true
X25;Medo de câncer genital;Medo de câncer genital;true
X26;Medo de câncer na mama;Medo de câncer na mama;true
X27;Medo de outra doença genital/mama;Medo de outra doença genital/mama;true
X28;Limitação funcional/incapacidade;Limitação funcional/incapacidade;true
X29;Sinais/sintomas do aparelho genital feminino, outra;Secreção uretral/sintomas do aparelho genital feminino;true
X70;Sífilis feminina;Sífilis feminina;true
X71;Gonorréia feminina;Gonorréia feminina;true
X72;Candidíase genital feminina;Candidíase genital feminina;true
X73;Tricomoníase genital feminina;Tricomoníase genital feminina;true
X74;Doença inflamatória pélvica;Doença inflamatória pélvica;true
X75;Neoplasia maligna do colo;Câncer do colo;true
X76;Neoplasia maligna da mama feminina;Câncer da mama feminina;true
X77;Neoplasia maligna genital feminina, outra;Cãncer genital feminina, outra;true
X78;Fibromioma uterino;Fibromioma uterino;true
X79;Neoplasia benigna da mama feminina/ fibroadenoma;Tumor benigno da mama feminina/ fibroadenoma;true
X80;Neoplasia benigna genital;Tumor benigno genital;true
X81;Neoplasia genital feminina, outra/NE;Tumor genital feminino, outra/NE;true
X82;Lesão traumática genital feminina;Lesão traumática genital feminina;true
X83;Malformações congênitas genitais;Malformações congênitas genitais;true
X84;Vaginite/vulvite NE;Vaginite/vulvite NE;true
X85;Doença do colo NE;Doença do colo NE;true
X86;Esfregaço de Papanicolau/colpocitologia oncótica anormal;Esfregaço de Papanicolau/colpocitologia oncótica anormal;true
X87;Prolapso utero-vaginal;Prolapso utero-vaginal;true
X88;Doença fibrocística da mama;Doença fibrocística da mama;true
X89;Síndrome da tensão pré-menstrual;Síndrome da tensão pré-menstrual;true
X90;Herpes genital feminino;Herpes genital feminino;true
X91;Condiloma acuminado feminino;Condiloma acuminado feminino;true
X92;Infecção por clamídia;Infecção por clamídia;true
X99;Doença genital feminina, outra;Doença genital feminina, outra;true
Y01;Dor no pênis;Dor no pênis;true
Y02;Dor no escroto/testículos;Dor no escroto/testículos;true
Y03;Secreção uretral;Secreção uretral;true
Y04;Sinais/sintomas do pênis, outros;Dor/sintomas do pênis, outros;true
Y05;Sinais/sintomas do escroto/testículos, outros;Dor/sintomas do escroto/testículos, outros;true
Y06;Sinais/sintomas da próstata;Dor/sintomas da próstata;true
Y07;Impotência NE;Impotência NE;true
Y08;Sinais/sintomas da função sexual masculina, outros;Sinais/sintomas da função sexual masculina/ priapismo;true
Y10;Infertilidade/subfertildade masculina;Infertilidade/subfertildade masculina;true
Y13;Esterilização masculina;Esterilização masculina;true
Y14;Planejamento familiar, outros;Planejamento familiar, outros;true
Y16;Sinais/sintomas da mama masculina;Nódulo/sintomas da mama masculina/ ginecomastia;true
Y24;Medo de disfunção sexual masculina;Medo de disfunção sexual masculina;true
Y25;Medo de doença sexualmente transmissível;Medo de doença sexualmente transmissível;true
Y26;Medo de câncer genital masculino;Medo de câncer genital masculino;true
Y27;Medo de doença genital masculina, outra;Medo de doença genital masculina, outra;true
Y28;Limitação funcional/incapacidade;Limitação funcional/incapacidade;true
Y29;Sinais/sintomas, outros;Sinais/sintomas, outros;true
Y70;Sífilis masculina;Sífilis masculina;true
Y71;Gonorréia masculina;Gonorréia masculina;true
Y72;Herpes genital;Herpes genital;true
Y73;Prostatite/vesiculite seminal;Prostatite/vesiculite seminal;true
Y74;Orquite/epididimite;Orquite/epididimite;true
Y75;Balanite/ Balanopostite;Balanite/ Balanopostite;true
Y76;Condiloma acuminado;Condiloma acuminado;true
Y77;Neoplasia maligna da próstata;Câncer da próstata;true
Y78;Neoplasia maligna genital masculina, outra;Câncer de testículo/ genital masculino;true
Y79;Neoplasia benigna genital masculina NE;Tumor benigno genital masculino NE;true
Y80;Traumatismo genital masculino, outro;Circuncisão/ traumatismo genital masculino;true
Y81;Fimose/prepúcio redundante;Fimose/prepúcio redundante;true
Y82;Hipospádias;Hipospádias;true
Y83;Testículo não descido/ Criptorquidia/ Testículo ectópico;Testículo não descido/ Criptorquidia/ Testículo ectópico;true
Y84;Malformação genital congénita masculina, outra;Malformação genital congênita masculina, outra;true
Y85;Hipertrofia benigna da próstata/ hiperplasia prostática benigna;Hipertrofia benigna da próstata/ hiperplasia prostática benigna;true
Y86;Hidrocele;Hidrocele;true
Y99;Doença genital masculina, outra;Doença genital masculina, outra;true
Z01;Pobreza/problemas econômicos;Pobreza/problemas econômicos;true
Z02;Problemas relacionados a água/alimentação;Problemas relacionados a água/alimentação;true
Z03;Problemas de habitação/vizinhança;Problemas de habitação/vizinhança;true
Z04;Problema socio-cultural;Problema socio-cultural;true
Z05;Problemas com condições de trabalho;Problemas com condições de trabalho;true
Z06;Problemas de desemprego;Problemas de desemprego;true
Z07;Problemas relacionados com educação;Problemas relacionados com educação;true
Z08;Problema relacionado com sistema de segurança social;Problema relacionado com sistema de segurança social;true
Z09;Problema de ordem legal;Problema de ordem legal;true
Z10;Problema relacionado com sistema de saúde;Problema relacionado com sistema de saúde;true
Z11;Problema relacionado com estar doente;Problema relacionado com estar doente;true
Z12;Problema de relacionamento com parceiro/ conjugal;Problema de relacionamento com parceiro/ conjugal;true
Z13;Problema comportamental do parceiro/  companheiro;Problema comportamental do parceiro/  companheiro;true
Z14;Problema por doença do parceiro/ companheiro;Problema por doença do parceiro/ companheiro;true
Z15;Perda ou falecimento do parceiro/ companheiro;Perda ou falecimento do parceiro/ companheiro;true
Z16;Problema de relacionamento com criança;Problema de relacionamento com criança;true
Z18;Problema com criança doente;Problema com criança doente;true
Z19;Perda ou falecimento de criança;Perda ou falecimento de criança;true
Z20;Problema de relacionamento com familiares;Problema de relacionamento com familiares;true
Z21;Problema comportamental de familiar;Problema comportamental de familiar;true
Z22;Problema por doença familiar;Problema por doença familiar;true
Z23;Perda/falecimento de familiar;Perda/falecimento de familiar;true
Z24;Problema de relacionamento com amigos;Problema de relacionamento com amigos;true
Z25;Ato ou acontecimento violento;Ato ou acontecimento violento;true
Z27;Medo de problema social;Medo de problema social;true
Z28;Limitação funcional/incapacidade;Limitação funcional/incapacidade;true
Z29;Problema social NE;Problema social NE;true
A30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
A31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
A32;Teste de sensibilidade;Teste de sensibilidade;false
A33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
A34;Análise de sangue;Análise de sangue;false
A35;Análise de urina;Análise de urina;false
A36;Análise de fezes;Análise de fezes;false
A37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
A38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
A39;Teste de função física;Teste de função física;false
A40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
A41;Radiologia diagnóstica;Radiologia diagnóstica;false
A42;Eletrocardiograma;Eletrocardiograma;false
A43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
A44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
A45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
A46;Consulta com profissional de APS;Consulta com profissional de APS;false
A47;Consulta com especialista;Consulta com especialista;false
A48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
A49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
A50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
A51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
A52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
A53;Cateterização/intubação;Cateterização/intubação;false
A54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
A55;Injeção local /infiltração;Injeção local /infiltração;false
A56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
A57;Medicina física/reabilitação;Medicina física/reabilitação;false
A58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
A59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
A60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
A61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
A62;Procedimento administrativo;Procedimento administrativo;false
A63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
A64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
A65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
A66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
A67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
A68;Outras referenciações NE;Outras referenciações NE;false
A69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
B30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
B31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
B32;Teste de sensibilidade;Teste de sensibilidade;false
B33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
B34;Análise de sangue;Análise de sangue;false
B35;Análise de urina;Análise de urina;false
B36;Análise de fezes;Análise de fezes;false
B37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
B38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
B39;Teste de função física;Teste de função física;false
B40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
B41;Radiologia diagnóstica;Radiologia diagnóstica;false
B42;Eletrocardiograma;Eletrocardiograma;false
B43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
B44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
B45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
B46;Consulta com profissional de APS;Consulta com profissional de APS;false
B47;Consulta com especialista;Consulta com especialista;false
B48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
B49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
B50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
B51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
B52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
B53;Cateterização/intubação;Cateterização/intubação;false
B54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
B55;Injeção local /infiltração;Injeção local /infiltração;false
B56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
B57;Medicina física/reabilitação;Medicina física/reabilitação;false
B58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
B59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
B60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
B61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
B62;Procedimento administrativo;Procedimento administrativo;false
B63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
B64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
B65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
B66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
B67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
B68;Outras referenciações NE;Outras referenciações NE;false
B69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
D30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
D31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
D32;Teste de sensibilidade;Teste de sensibilidade;false
D33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
D34;Análise de sangue;Análise de sangue;false
D35;Análise de urina;Análise de urina;false
D36;Análise de fezes;Análise de fezes;false
D37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
D38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
D39;Teste de função física;Teste de função física;false
D40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
D41;Radiologia diagnóstica;Radiologia diagnóstica;false
D42;Eletrocardiograma;Eletrocardiograma;false
D43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
D44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
D45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
D46;Consulta com profissional de APS;Consulta com profissional de APS;false
D47;Consulta com especialista;Consulta com especialista;false
D48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
D49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
D50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
D51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
D52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
D53;Cateterização/intubação;Cateterização/intubação;false
D54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
D55;Injeção local /infiltração;Injeção local /infiltração;false
D56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
D57;Medicina física/reabilitação;Medicina física/reabilitação;false
D58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
D59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
D60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
D61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
D62;Procedimento administrativo;Procedimento administrativo;false
D63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
D64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
D65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
D66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
D67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
D68;Outras referenciações NE;Outras referenciações NE;false
D69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
F30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
F31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
F32;Teste de sensibilidade;Teste de sensibilidade;false
F33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
F34;Análise de sangue;Análise de sangue;false
F35;Análise de urina;Análise de urina;false
F36;Análise de fezes;Análise de fezes;false
F37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
F38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
F39;Teste de função física;Teste de função física;false
F40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
F41;Radiologia diagnóstica;Radiologia diagnóstica;false
F42;Eletrocardiograma;Eletrocardiograma;false
F43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
F44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
F45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
F46;Consulta com profissional de APS;Consulta com profissional de APS;false
F47;Consulta com especialista;Consulta com especialista;false
F48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
F49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
F50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
F51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
F52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
F53;Cateterização/intubação;Cateterização/intubação;false
F54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
F55;Injeção local /infiltração;Injeção local /infiltração;false
F56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
F57;Medicina física/reabilitação;Medicina física/reabilitação;false
F58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
F59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
F60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
F61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
F62;Procedimento administrativo;Procedimento administrativo;false
F63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
F64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
F65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
F66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
F67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
F68;Outras referenciações NE;Outras referenciações NE;false
F69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
H30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
H31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
H32;Teste de sensibilidade;Teste de sensibilidade;false
H33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
H34;Análise de sangue;Análise de sangue;false
H35;Análise de urina;Análise de urina;false
H36;Análise de fezes;Análise de fezes;false
H37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
H38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
H39;Teste de função física;Teste de função física;false
H40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
H41;Radiologia diagnóstica;Radiologia diagnóstica;false
H42;Eletrocardiograma;Eletrocardiograma;false
H43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
H44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
H45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
